"base id","name","surname","amount 1","amount 2"
"47183","","","-879262","-964537"
"84554","","","-439636","299970"
"19242","","","996061","-362925"
"19413","","","247249","-715910"
"6584","","","",""
"60127","","","-504569","-982990"
"99630","","","402532","-749413"
"97734","","","-655344","315038"
"95840","","","102605","318173"
"73693","","","953870","268635"
"22784","","","-212917","731851"
"28588","","","-882657","-628414"
"39591","","","-163747","871183"
"80580","","","384615","-1456"
"3286","","","",""
"1387","","","",""
"78557","","","-401074","237891"
"31249","","","-219057","364725"
"70532","","","768336","231029"
"28145","","","729258","736393"
"86463","","","74772","311534"
"32491","","","446207","-134272"
"81539","","","-175641","-107106"
"74629","","","170849","39446"
"75812","","","576259","-497131"
"1026","","","",""
"76717","","","-942174","940737"
"42326","","","327419","-120586"
"512","","","",""
"60517","","","-495856","-100931"
"14162","","","863460","-757391"
"95331","","","-483872","-213160"
"55608","","","556353","727434"
"55534","","","264738","435292"
"13704","","","-27195","72973"
"71190","","","-893041","645540"
"11228","","","374921","-267248"
"16358","","","-742029","340701"
"80471","","","-222288","-167848"
"33674","","","-348218","537847"
"24118","","","894051","698993"
"79931","","","-519261","688554"
"69941","","","344331","-868262"
"31288","","","-397175","344439"
"40707","","","561838","17949"
"47992","","","448184","36258"
"26304","","","-382441","814268"
"11101","","","121679","321862"
"25348","","","607943","144851"
"24715","","","929575","877663"
"63321","","","-407369","-600548"
"23893","","","-770908","111283"
"89022","","","550082","-45096"
"76017","","","247760","938125"
"45003","","","915187","-711350"
"51094","","","-559216","835580"
"45331","","","258815","501384"
"70159","","","-138659","-789231"
"83908","","","-736983","739232"
"97205","","","220245","144233"
"37072","","","125902","899180"
"66279","","","631436","128329"
"18624","","","540868","-770793"
"94269","","","-781797","-887280"
"91740","","","-60844","-725870"
"75322","","","-960286","-407110"
"334","","","",""
"77322","","","628523","-952849"
"74807","","","-10584","-2012"
"32539","","","438456","22379"
"83758","","","88328","-537592"
"11884","","","-764211","434080"
"51956","","","-151314","304602"
"82569","","","732002","-822493"
"53603","","","733783","188677"
"65716","","","795127","463428"
"61481","","","-347280","-386170"
"73396","","","134731","-352236"
"39511","","","-799340","-985314"
"90123","","","-50283","-761225"
"82788","","","935726","-208722"
"85097","","","119736","-445022"
"4809","","","",""
"79601","","","-584145","684158"
"56393","","","-735334","301231"
"32808","","","-485786","394823"
"42211","","","754774","470779"
"12037","","","742582","860250"
"6940","","","",""
"51501","","","873471","-54270"
"29600","","","-36204","-8644"
"53708","","","-205865","-536303"
"33446","","","715769","295856"
"92609","","","705816","-369841"
"43038","","","663454","863477"
"3207","","","",""
"21134","","","477609","-336338"
"7302","","","",""
"47515","","","302523","615255"
"85205","","","-523484","-599533"
"26892","","","247270","-537392"
"16004","","","326613","-774172"
"10771","","","-523782","-826372"
"26307","","","19553","916515"
"59203","","","963048","829943"
"90630","","","825023","553891"
"96686","","","364446","220265"
"77729","","","-976123","-729517"
"48757","","","4542","336711"
"28861","","","-771777","115027"
"83597","","","65753","967922"
"55919","","","-697527","14145"
"83091","","","425791","305390"
"11405","","","-731669","-559954"
"5202","","","",""
"20541","","","-76474","-483755"
"95350","","","38521","671454"
"85015","","","459002","-297746"
"47813","","","-106007","516320"
"83753","","","970877","-521277"
"74171","","","192411","767880"
"96663","","","-340088","149068"
"78579","","","481895","-425922"
"80145","","","591987","-236593"
"19712","","","-659408","958521"
"4227","","","",""
"87186","","","589929","991440"
"24380","","","-839282","710300"
"29858","","","-5643","-814113"
"88789","","","783629","-237072"
"24056","","","319313","152996"
"15151","","","-800241","111269"
"19354","","","686221","-806316"
"21827","","","-631673","570239"
"61369","","","376879","-351006"
"62087","","","922907","-717194"
"15412","","","249037","-875599"
"98629","","","-793264","308137"
"70338","","","-236610","-457425"
"89928","","","-574957","984950"
"62794","","","947204","-933522"
"20907","","","-730328","-650942"
"11995","","","-213084","-156486"
"5317","","","",""
"5517","","","",""
"23091","","","363346","-679355"
"53082","","","-301550","893931"
"70938","","","-724448","-216248"
"38783","","","688604","-772017"
"35103","","","-949382","982322"
"62261","","","675070","32060"
"10296","","","455991","-654123"
"99021","","","690919","940434"
"54065","","","-956455","919586"
"29093","","","-311291","623550"
"13469","","","515098","745201"
"49923","","","793400","380957"
"8276","","","",""
"62649","","","-374692","514078"
"52362","","","218948","631811"
"4993","","","",""
"81260","","","-244688","-516683"
"87074","","","-316325","-460764"
"40680","","","454908","76272"
"6452","","","",""
"94779","","","884253","-585528"
"21553","","","43326","-703273"
"28341","","","-190741","500770"
"5800","","","",""
"12180","","","546849","-728069"
"95033","","","779236","371778"
"22696","","","-989726","-110772"
"10366","","","294164","202794"
"87508","","","-991508","799837"
"7109","","","",""
"98113","","","821757","720254"
"41937","","","-577467","-495834"
"15991","","","-593989","-948290"
"83099","","","539173","-572119"
"36873","","","131389","-373440"
"89574","","","985772","-942019"
"55289","","","719706","-479605"
"94416","","","-931715","604178"
"15112","","","-284774","838879"
"27785","","","-217290","-88074"
"78030","","","933922","-586142"
"10848","","","493691","569857"
"90721","","","743349","-695845"
"89831","","","24564","917115"
"21161","","","-505213","-869360"
"22174","","","-549800","-585930"
"97034","","","489710","79286"
"64621","","","-497422","422691"
"75228","","","-929901","756922"
"93694","","","40097","-452015"
"36610","","","-652364","289020"
"65034","","","524422","12505"
"12424","","","586773","-71610"
"41999","","","-996009","-378516"
"32527","","","787813","11175"
"65733","","","299025","541415"
"28297","","","-584196","-58900"
"3473","","","",""
"60066","","","-907096","397376"
"69370","","","255139","770132"
"4535","","","",""
"95873","","","-190083","924324"
"33337","","","970318","21947"
"40159","","","-800782","511605"
"54406","","","97137","-779503"
"54713","","","12513","-102769"
"13286","","","476745","-847072"
"74829","","","-64661","-468389"
"60166","","","85379","698701"
"63425","","","145916","-190387"
"39024","","","805985","415301"
"71141","","","-376365","-483051"
"82971","","","-232800","-365010"
"30429","","","-260363","-949466"
"29390","","","-490705","-525212"
"28759","","","580047","-28348"
"94812","","","932824","-694862"
"69550","","","882607","-952432"
"36625","","","990803","-283113"
"16141","","","336033","987197"
"62518","","","800637","753120"
"8699","","","",""
"69661","","","-581146","-490118"
"65083","","","-214996","33614"
"39947","","","217306","-372048"
"8506","","","",""
"85396","","","911078","-250363"
"98778","","","-533438","-912161"
"79409","","","-151377","-792772"
"81699","","","630563","723407"
"57198","","","-559185","-474077"
"83164","","","434801","500364"
"61325","","","382360","528624"
"66768","","","836644","630869"
"64150","","","851319","772736"
"17323","","","560286","-1253"
"65585","","","602983","348088"
"4505","","","",""
"62928","","","-514189","912211"
"21123","","","-944682","-434414"
"97449","","","456871","-773975"
"8572","","","",""
"66218","","","-304289","-922195"
"95133","","","-680585","501260"
"34892","","","938355","768104"
"31599","","","979219","-281405"
"70731","","","-146846","-697363"
"72347","","","-164379","-941971"
"37915","","","4957","-473486"
"7313","","","",""
"75209","","","758509","-485382"
"24554","","","944451","183259"
"91426","","","547270","726061"
"87744","","","713875","-988472"
"70216","","","-267149","268498"
"94646","","","-695388","-452831"
"39502","","","910396","-6110"
"75949","","","404591","942891"
"11016","","","112424","385133"
"91305","","","882811","-248132"
"75072","","","373022","909264"
"34717","","","-522058","351551"
"67691","","","-890790","358449"
"86205","","","629818","202566"
"52688","","","545906","764707"
"19346","","","766280","776747"
"31722","","","-300061","-379169"
"94143","","","-578283","294439"
"68418","","","-767835","-470094"
"59716","","","68682","-573427"
"40214","","","-409709","973462"
"89314","","","-740328","610244"
"28712","","","-265944","505887"
"74794","","","-461332","-796611"
"69099","","","241448","-271411"
"55449","","","853037","-974350"
"16461","","","-762998","-268938"
"80483","","","365728","-450401"
"58740","","","396416","-260283"
"36699","","","955906","-445051"
"86662","","","961143","-636225"
"13732","","","-184165","-193477"
"17599","","","870360","-651435"
"70073","","","-346749","-288090"
"31450","","","539567","45938"
"59088","","","-917657","824367"
"48337","","","-983232","104191"
"48487","","","78258","440907"
"38626","","","-675465","431295"
"33873","","","-511148","-202785"
"55333","","","333800","537334"
"9725","","","",""
"93375","","","-693265","-314801"
"25417","","","673622","71588"
"69878","","","236852","-470927"
"9398","","","",""
"68792","","","49044","-972995"
"17209","","","-614156","-262475"
"74419","","","-240599","-721061"
"71111","","","901820","646599"
"44325","","","-891862","-710875"
"25229","","","810199","709124"
"73066","","","-140277","-303801"
"67209","","","-245896","-426392"
"18365","","","630408","162908"
"85113","","","-308198","46469"
"93167","","","98049","961952"
"60337","","","-601645","821252"
"57868","","","416358","-213674"
"75355","","","-644236","899186"
"80847","","","286524","-648553"
"65383","","","-790907","139470"
"63104","","","13857","221986"
"95686","","","-591073","-251343"
"47745","","","-830511","-429633"
"42381","","","-218875","-645829"
"35090","","","245377","-503527"
"49938","","","892650","-440546"
"26594","","","446059","-381180"
"99838","","","-2997","-234084"
"99747","","","-681636","354930"
"11928","","","-805393","364508"
"47865","","","110895","-948242"
"212","","","",""
"1252","","","",""
"20490","","","247575","848273"
"89484","","","-470007","-350110"
"6096","","","",""
"17394","","","317965","86654"
"24568","","","253483","769776"
"78790","","","840251","705818"
"50917","","","-286377","-525318"
"49373","","","378427","-255953"
"48535","","","-169550","353113"
"43244","","","784230","743571"
"68042","","","599534","-422147"
"49755","","","-304075","-455332"
"94897","","","-878301","-129251"
"10020","","","212711","-915354"
"68790","","","-412107","-977065"
"52621","","","-34173","-239652"
"53534","","","-502855","-810949"
"49595","","","440764","759033"
"79325","","","256694","22310"
"78417","","","-912384","451254"
"77952","","","-146439","463409"
"56049","","","-157471","919196"
"35459","","","-502914","-706697"
"46087","","","521169","-909688"
"97321","","","440125","681294"
"63409","","","-121989","-94620"
"16935","","","-145673","871497"
"21753","","","-13656","105552"
"40808","","","741877","-249227"
"15817","","","221974","-577405"
"16485","","","306492","445488"
"17538","","","813563","163589"
"25867","","","45586","-901267"
"29668","","","362638","387964"
"93510","","","-661035","-670061"
"9128","","","",""
"22487","","","421713","-324268"
"93586","","","73284","-3022"
"91683","","","-679082","-784359"
"12928","","","-23251","-205964"
"41237","","","278488","-797761"
"55049","","","-304302","226787"
"52928","","","-829417","-619852"
"86697","","","950843","398251"
"92575","","","-159652","544940"
"71529","","","-143999","424873"
"43174","","","-386624","-884700"
"15319","","","-631790","316019"
"26337","","","-214139","-269981"
"67082","","","164721","565649"
"93822","","","162387","-769985"
"68134","","","943141","133080"
"8052","","","",""
"57262","","","-597585","409905"
"25366","","","-313437","369279"
"96837","","","253522","-578058"
"7906","","","",""
"45655","","","-637460","-166869"
"17321","","","-957598","449834"
"78677","","","-8691","11915"
"29345","","","822934","-801519"
"22799","","","-253902","254687"
"46419","","","6852","349584"
"16631","","","768463","918181"
"57151","","","-645814","237575"
"7992","","","",""
"9200","","","",""
"88623","","","240327","-835216"
"76112","","","-547841","-807533"
"28868","","","-35164","584758"
"20827","","","175349","688194"
"54213","","","779303","-652324"
"4055","","","",""
"8441","","","",""
"51160","","","804351","801015"
"25760","","","847115","-35074"
"8515","","","",""
"63069","","","492409","554287"
"41057","","","719794","-846891"
"23504","","","585488","-508195"
"46210","","","-155448","32039"
"35126","","","-410250","-681434"
"32129","","","-124606","-903450"
"15713","","","725913","718068"
"1276","","","",""
"95800","","","2586","-769922"
"62829","","","-709050","-585611"
"3784","","","",""
"52102","","","725114","-579348"
"4636","","","",""
"70060","","","-551890","-968008"
"83653","","","861560","644033"
"10498","","","-185319","645031"
"33804","","","596181","324596"
"52608","","","519325","970579"
"4986","","","",""
"21540","","","976157","-462872"
"92444","","","397769","-692950"
"86344","","","-512681","145749"
"64917","","","462821","-472275"
"46873","","","-294209","293912"
"55094","","","198386","-733088"
"1882","","","",""
"54258","","","345915","901310"
"47786","","","-447369","-489684"
"16525","","","666352","459088"
"44683","","","54970","373159"
"99020","","","119048","495429"
"79158","","","360865","-914458"
"3187","","","",""
"89912","","","932196","-920129"
"9103","","","",""
"58256","","","684621","-41837"
"33839","","","694564","-350388"
"84011","","","-586556","-980307"
"9644","","","",""
"57483","","","-816444","-822570"
"85870","","","-990881","103963"
"95557","","","308489","805449"
"14942","","","-442611","298438"
"74769","","","281914","-498033"
"9926","","","",""
"47084","","","27644","362408"
"61203","","","-795177","-127164"
"29905","","","-840210","-271866"
"38648","","","-194636","385397"
"71132","","","-154350","10938"
"4550","","","",""
"80539","","","161046","-341449"
"49605","","","-171417","-405382"
"63638","","","-440304","-206534"
"77769","","","54161","353726"
"9743","","","",""
"26110","","","962973","279158"
"75640","","","-937640","-753814"
"12988","","","-263192","-507567"
"87656","","","853700","-45918"
"54166","","","-700533","-21357"
"97904","","","48515","974377"
"52448","","","-349757","610128"
"16203","","","-568449","-140907"
"10616","","","363572","-468335"
"13443","","","-223074","997607"
"8127","","","",""
"59248","","","-287827","-202157"
"26833","","","-479114","-429624"
"58570","","","852047","-870435"
"64385","","","-934756","-237372"
"64363","","","-975584","642153"
"17084","","","619456","348564"
"76655","","","33743","-1393"
"70471","","","580370","833754"
"84971","","","-677077","-143403"
"72419","","","860470","-838802"
"89440","","","-667863","142857"
"57469","","","675391","-859704"
"10124","","","-179267","403919"
"24082","","","-221965","-639599"
"64630","","","-465105","-362873"
"16973","","","30520","300680"
"94348","","","277094","-535596"
"67162","","","623257","254784"
"56527","","","6634","-705544"
"68947","","","-685591","-986293"
"23930","","","-516330","566091"
"83467","","","816718","923132"
"70626","","","-982711","-411873"
"22031","","","-768767","-64918"
"72390","","","849994","945412"
"16293","","","-662975","353893"
"17423","","","-466077","-658943"
"13830","","","39188","-703713"
"12443","","","-55933","-240527"
"90396","","","357927","-821175"
"63062","","","-247493","788988"
"55771","","","-594251","-502384"
"6060","","","",""
"18703","","","-641414","-86000"
"49093","","","-590557","733509"
"83867","","","-952276","-859309"
"30559","","","151020","-21027"
"48956","","","400554","-482204"
"44312","","","67036","783975"
"8103","","","",""
"6388","","","",""
"47582","","","-231319","-570499"
"27371","","","-217542","682789"
"63746","","","292854","-512180"
"41210","","","-82929","-965117"
"40518","","","-519616","-420469"
"55697","","","-721887","818208"
"42665","","","203410","955166"
"45275","","","973871","-529419"
"37441","","","133409","-348638"
"35620","","","-707071","-404148"
"14057","","","665367","-812038"
"79564","","","591442","-996010"
"98783","","","585344","-516276"
"31839","","","719694","415519"
"40600","","","-940066","265172"
"42127","","","384618","-166095"
"27116","","","-847693","-650225"
"54772","","","285477","886299"
"90314","","","-152547","86051"
"10985","","","-569194","841442"
"43511","","","-316037","184849"
"61366","","","56165","-90815"
"93689","","","620626","-94130"
"19862","","","-254684","-146427"
"7928","","","",""
"45469","","","804393","-364426"
"35429","","","-602065","-190353"
"1900","","","",""
"15065","","","-117537","-721251"
"40951","","","-193503","-677985"
"57904","","","537779","251847"
"89239","","","-449442","-152878"
"75506","","","764010","-531126"
"63081","","","-215803","700043"
"47611","","","-384595","-873806"
"84231","","","-20685","-634139"
"56442","","","-445976","-655777"
"9284","","","",""
"90821","","","868225","510889"
"57566","","","-6697","447781"
"15867","","","-831122","186361"
"40055","","","-637996","-424515"
"6192","","","",""
"20101","","","563199","-254031"
"88374","","","-369634","473969"
"29794","","","-991095","-978662"
"52754","","","445696","535989"
"33780","","","-476661","281171"
"33465","","","-130675","-560724"
"33678","","","863864","-352480"
"58901","","","-696609","-531227"
"57862","","","-950597","243062"
"78489","","","-422723","109045"
"64018","","","66507","614612"
"19829","","","-926399","157120"
"47957","","","323667","-429632"
"90181","","","758818","691743"
"87121","","","811820","469974"
"8459","","","",""
"5814","","","",""
"98293","","","-376616","-110618"
"64894","","","902422","-184525"
"25118","","","605714","852268"
"29265","","","-996904","946251"
"12116","","","514300","639579"
"27674","","","147070","-466643"
"38443","","","-234894","-878430"
"95727","","","-85437","221628"
"96934","","","-159556","-921327"
"70172","","","-906335","407207"
"79212","","","567565","-620548"
"17512","","","522084","-681494"
"88402","","","-516838","867803"
"29615","","","614783","-483356"
"57139","","","-417269","161253"
"66667","","","-332304","767594"
"16779","","","-259284","16478"
"92244","","","-973052","455598"
"57003","","","-585205","-709095"
"13363","","","-176258","-629084"
"22828","","","-707974","615454"
"20882","","","2839","497357"
"22805","","","-952295","242636"
"17362","","","-501069","259986"
"66530","","","455981","-808689"
"27717","","","802779","-796401"
"15711","","","-755317","-908145"
"77327","","","-361781","728183"
"45519","","","101964","-399812"
"42487","","","-622912","-323088"
"57862","","","-950597","243062"
"94365","","","-937681","-155732"
"21215","","","-826684","-420736"
"55818","","","-157904","-233342"
"60767","","","548226","838937"
"83584","","","972328","-346259"
"76631","","","-764746","830869"
"95866","","","-931263","383142"
"5047","","","",""
"50497","","","757125","-900610"
"46132","","","443199","445750"
"53206","","","-162547","195377"
"58523","","","349110","-212082"
"43308","","","786426","-600965"
"38253","","","-876778","-651574"
"85018","","","-442590","-155489"
"93387","","","566672","237548"
"11401","","","-164215","796152"
"30936","","","-338940","485044"
"73299","","","-469724","681286"
"61679","","","-561820","-281044"
"5354","","","",""
"21466","","","-785733","239877"
"91690","","","65180","-391528"
"68292","","","432896","-831240"
"28490","","","528259","-505717"
"60495","","","-958265","-362134"
"7832","","","",""
"27477","","","-899818","24493"
"39359","","","621551","54545"
"34478","","","-477915","351177"
"95277","","","493684","-269460"
"43164","","","979167","897461"
"33681","","","-188744","473113"
"85276","","","945416","-491715"
"22127","","","-919295","603384"
"5729","","","",""
"89428","","","402829","604337"
"17107","","","686688","666504"
"82269","","","385753","598055"
"24513","","","441833","-982917"
"54652","","","359713","973759"
"55839","","","-2409","-462771"
"69638","","","-751437","580022"
"22166","","","885666","99895"
"88559","","","-114195","-612631"
"8495","","","",""
"92817","","","69474","-173087"
"24860","","","-327724","19137"
"3692","","","",""
"13048","","","-214804","-20754"
"7409","","","",""
"4156","","","",""
"48019","","","-717520","743590"
"96960","","","455802","583062"
"4699","","","",""
"38336","","","134261","-804214"
"22989","","","-321533","563024"
"5168","","","",""
"40619","","","-714376","657093"
"74811","","","968728","944084"
"38326","","","747307","-573518"
"80769","","","-357394","94291"
"30867","","","-805608","805652"
"52110","","","-723512","-851578"
"47145","","","-324990","991731"
"91084","","","-419502","-863962"
"65381","","","369980","-836771"
"28268","","","-324598","784111"
"70770","","","-405015","-161417"
"78403","","","-916837","176863"
"45521","","","-530023","-369773"
"89197","","","-67202","-535393"
"92137","","","-924052","-127063"
"32410","","","-414386","376469"
"84931","","","795233","477351"
"99016","","","94567","-213923"
"60471","","","-5911","-721740"
"68310","","","600804","-401103"
"70221","","","592762","-606423"
"56572","","","-19786","566675"
"3806","","","",""
"3177","","","",""
"36424","","","757908","-133913"
"30539","","","-956139","-565680"
"81175","","","-829906","248735"
"52550","","","-285076","-378569"
"1944","","","",""
"3548","","","",""
"52920","","","482806","714720"
"4752","","","",""
"96606","","","242481","332330"
"96279","","","687674","-397069"
"51552","","","-107006","-172212"
"34763","","","290330","-898196"
"93012","","","964377","-338219"
"31278","","","-433375","539273"
"42249","","","445533","987050"
"17354","","","-467382","149043"
"54942","","","229148","339906"
"48309","","","-135019","759442"
"23805","","","25325","-468537"
"70371","","","-635125","133606"
"9548","","","",""
"49954","","","-910101","-402631"
"73600","","","-680312","73808"
"47767","","","-341547","-700749"
"67709","","","-393164","-485768"
"34767","","","-839872","527282"
"56514","","","779643","339418"
"30330","","","623984","503365"
"31853","","","-200670","849037"
"53748","","","770371","230737"
"51822","","","167390","-566250"
"5526","","","",""
"67817","","","-870464","-328722"
"84200","","","-637576","-620080"
"61729","","","-418497","307476"
"19239","","","-869660","-670657"
"97014","","","731492","71970"
"35192","","","-728166","-659149"
"21105","","","-483050","152356"
"33751","","","114076","703989"
"80326","","","-403761","-256452"
"37993","","","592693","149784"
"47208","","","-352079","-85414"
"95225","","","782265","779591"
"98410","","","-838900","-829320"
"85585","","","-582317","-931054"
"40286","","","-663338","-106541"
"71586","","","-567972","-935888"
"19511","","","-684010","-223736"
"50374","","","605113","-514156"
"23412","","","141219","-526763"
"86417","","","826362","106694"
"87663","","","-340105","-616764"
"84423","","","986792","608798"
"7519","","","",""
"34816","","","-675367","-467921"
"32034","","","957559","996396"
"56792","","","-663288","-690132"
"77372","","","385920","-119698"
"86042","","","-443747","-636902"
"27787","","","-586899","250544"
"89570","","","432536","-87366"
"74617","","","540357","-361834"
"97346","","","-133635","462676"
"47519","","","184329","424882"
"44090","","","242863","325544"
"66694","","","-34907","707961"
"9643","","","",""
"90371","","","-989370","691485"
"69247","","","535643","566158"
"32405","","","816006","-972495"
"4583","","","",""
"98149","","","103377","237560"
"84915","","","205919","-841781"
"75931","","","-858617","-561398"
"98004","","","304623","-353047"
"60674","","","52327","-774466"
"69003","","","441163","142579"
"74781","","","-1364","752691"
"87891","","","-628492","-870186"
"78208","","","803281","-512129"
"18408","","","588592","-617591"
"27450","","","-107870","-630295"
"96898","","","43339","991573"
"17553","","","130758","389275"
"86065","","","720159","926306"
"11019","","","-777359","359873"
"82156","","","-506193","437557"
"4486","","","",""
"55970","","","-660508","-338620"
"73095","","","730595","-847544"
"3515","","","",""
"30205","","","-826127","656790"
"95610","","","-572773","2005"
"18625","","","931706","778661"
"18459","","","905601","-290474"
"68632","","","95810","267065"
"75394","","","-93045","675900"
"14363","","","-769431","233033"
"63571","","","982502","361359"
"8575","","","",""
"88226","","","870274","-223027"
"95331","","","-483872","-213160"
"43770","","","686640","-508935"
"45322","","","751786","-554306"
"5523","","","",""
"76593","","","682812","-698148"
"55868","","","-162736","989585"
"34692","","","572788","-727344"
"47333","","","945317","-492336"
"63070","","","666076","-179890"
"53757","","","304979","234172"
"12951","","","-979577","54651"
"23968","","","528450","-885996"
"50054","","","236798","617185"
"39175","","","551199","-47851"
"71051","","","128570","-173659"
"68111","","","573986","-38395"
"17786","","","-903165","908783"
"65900","","","-260988","893225"
"58191","","","708154","-208247"
"62221","","","938548","-531833"
"39272","","","-168515","277672"
"98750","","","-81602","983562"
"10813","","","-919585","883597"
"24784","","","-539738","546246"
"51164","","","-349571","-89028"
"3026","","","",""
"68304","","","-610912","808082"
"28105","","","-420328","219151"
"43501","","","795836","-996548"
"16289","","","-207706","684796"
"88077","","","-116484","801206"
"72153","","","-906853","-916684"
"67810","","","-470176","192875"
"12936","","","-756648","153481"
"72305","","","-43621","-903436"
"26626","","","518355","670479"
"2865","","","",""
"82560","","","-702940","746140"
"43187","","","769150","-353320"
"75879","","","818925","-251363"
"51788","","","887009","-48622"
"31284","","","-863655","-995605"
"34404","","","-850081","-145978"
"78861","","","-651544","546265"
"75093","","","921085","-647971"
"64105","","","-899582","-857618"
"63015","","","494169","-562785"
"77965","","","-219675","290432"
"70634","","","-242594","82238"
"85025","","","-290280","992401"
"54716","","","-265624","-690857"
"85311","","","-939762","55933"
"50249","","","-327445","-96585"
"20723","","","-500401","426134"
"25243","","","-703308","-839837"
"22350","","","306491","929295"
"45118","","","-539107","-681306"
"38931","","","64624","682308"
"1138","","","",""
"2119","","","",""
"33671","","","-347803","-139768"
"81214","","","-517599","-757883"
"92308","","","-597140","314739"
"29664","","","-728207","-242055"
"11855","","","-424550","947546"
"99696","","","-124928","611542"
"68927","","","38738","681737"
"34396","","","195328","488309"
"84143","","","300334","297399"
"35814","","","-163368","-253568"
"83687","","","-569176","590598"
"38926","","","261657","-705490"
"48879","","","184245","-690496"
"64991","","","110262","-264895"
"39215","","","232073","16304"
"89096","","","676872","282079"
"29893","","","337138","-677427"
"92669","","","759308","869968"
"78847","","","-207131","174262"
"23376","","","102693","335034"
"79523","","","-853536","-511683"
"669","","","",""
"42075","","","-735292","-430162"
"96512","","","-925611","961869"
"5155","","","",""
"96465","","","420858","-270231"
"91851","","","212648","-337110"
"81071","","","975216","-991152"
"26303","","","11470","249618"
"92172","","","-818718","-485103"
"54153","","","-541585","-66359"
"73821","","","217314","320429"
"9743","","","",""
"13345","","","-469945","467133"
"99861","","","-118730","-857057"
"28732","","","-941803","102574"
"18205","","","999168","526697"
"40837","","","-300064","-604112"
"59054","","","826296","-142882"
"57865","","","-161317","101977"
"73647","","","708291","-868560"
"92392","","","866709","-478489"
"1415","","","",""
"43891","","","-559439","753271"
"70701","","","-903037","349208"
"18378","","","-157711","895882"
"80468","","","-782311","-462471"
"26873","","","5309","-177990"
"95020","","","-541940","1530"
"19860","","","93228","74829"
"19971","","","177676","300041"
"10737","","","379915","744192"
"6431","","","",""
"66126","","","-796714","-23575"
"18335","","","348140","-754116"
"43907","","","-102898","383742"
"35699","","","430966","-313817"
"16364","","","310836","596675"
"15367","","","-190918","719185"
"78170","","","-354131","-610149"
"84048","","","-847862","602400"
"94408","","","7377","397761"
"85698","","","617363","-570944"
"93041","","","-458705","-200759"
"84706","","","-253686","-887100"
"97523","","","852142","62882"
"37158","","","180986","284564"
"50400","","","-632398","-805917"
"77312","","","-229590","-493237"
"63954","","","955196","-54602"
"69117","","","879446","-628153"
"13609","","","251681","413665"
"60032","","","547622","331316"
"9144","","","",""
"55004","","","-354983","445586"
"10657","","","-772755","-80824"
"32056","","","-724268","862630"
"72952","","","5977","-314413"
"54197","","","-66118","341728"
"37880","","","295164","77412"
"71038","","","956256","-837825"
"26731","","","-941116","818374"
"37956","","","-784801","891368"
"45216","","","996505","-872311"
"54853","","","-949197","-15008"
"78662","","","867520","-377767"
"45576","","","-891916","126770"
"91714","","","-224833","246640"
"93047","","","771555","-88664"
"62429","","","-98587","165116"
"1426","","","",""
"17531","","","-756826","-877641"
"4340","","","",""
"62201","","","225195","838952"
"31726","","","-69853","-570958"
"97503","","","659720","541718"
"98780","","","-444572","-225175"
"90118","","","478799","-846"
"44325","","","-891862","-710875"
"65170","","","-77014","289515"
"83911","","","47973","837228"
"61947","","","-299190","91907"
"77364","","","-462732","-978443"
"45996","","","524936","161194"
"17352","","","645457","-920967"
"72859","","","208115","349614"
"19317","","","-797753","894025"
"9517","","","",""
"43986","","","-672722","1609"
"76922","","","-637675","-319020"
"93475","","","-240260","650297"
"4018","","","",""
"52565","","","974975","-584236"
"53940","","","-79192","566480"
"7943","","","",""
"71697","","","-157845","629532"
"62196","","","-645113","-248448"
"22974","","","512159","-451242"
"24808","","","802389","-695196"
"80965","","","296946","-202090"
"32652","","","-672263","-582136"
"6813","","","",""
"50338","","","722218","734048"
"20822","","","-182346","424969"
"83563","","","-121900","-806488"
"31587","","","-902787","974216"
"45444","","","123737","-778222"
"93853","","","515559","608364"
"63354","","","-384864","-236233"
"73634","","","-567905","492825"
"36522","","","-486923","451434"
"53475","","","-133137","-278085"
"8016","","","",""
"70990","","","-887053","-656433"
"6161","","","",""
"85834","","","119595","394475"
"89290","","","-142006","171499"
"82984","","","-338252","679544"
"39470","","","-667470","670955"
"95321","","","584720","855062"
"3336","","","",""
"72224","","","614917","-708761"
"24774","","","158594","-105812"
"90620","","","164712","140965"
"94323","","","-330032","588336"
"57127","","","483996","-782114"
"52737","","","-79700","721846"
"90265","","","893193","365289"
"94143","","","-578283","294439"
"22704","","","449859","61322"
"435","","","",""
"89832","","","610319","-229096"
"13598","","","-252611","-502287"
"48284","","","976229","-857470"
"8407","","","",""
"39087","","","172606","959939"
"11380","","","501974","-116150"
"81571","","","527442","-463278"
"90505","","","-380690","-168848"
"33507","","","432511","-838054"
"15635","","","559706","556845"
"23036","","","278589","858454"
"88384","","","289505","988415"
"80370","","","-339283","-961105"
"98552","","","181670","-953970"
"72978","","","-818666","141817"
"68644","","","170784","-895724"
"1722","","","",""
"10393","","","-552139","-481718"
"52637","","","-256904","-225584"
"88252","","","658160","-123132"
"40077","","","581334","201608"
"64919","","","-224322","339533"
"14683","","","-106781","-137360"
"93718","","","557619","674652"
"10818","","","974896","-530774"
"69230","","","235426","-716032"
"14155","","","363996","-180733"
"75388","","","277033","-5331"
"69391","","","-990221","-335973"
"63727","","","453907","-670716"
"93144","","","-288320","170632"
"38419","","","384510","-351731"
"45643","","","785834","655764"
"70546","","","-501107","187016"
